timestamp,preco,data,variacao_diaria
1756465328708,596531.6391312989,2025-08-29 11:02:08.708,0.08128870607678443
1756468826385,597147.2994639379,2025-08-29 12:00:26.385,0.10320665196158925
1756472568834,600615.3366148365,2025-08-29 13:02:48.834,0.5807674511819568
1756476035093,592206.1894998424,2025-08-29 14:00:35.093,-1.4000886428224446
1756479705382,587340.0745191687,2025-08-29 15:01:45.382,-0.8216926919969223
1756483310634,588838.372223611,2025-08-29 16:01:50.634,0.25509883786984616
1756486932775,589926.807543419,2025-08-29 17:02:12.775,0.1848444957311019
1756490566331,589049.3054484166,2025-08-29 18:02:46.331,-0.14874762153231139
1756494148319,586395.1693653609,2025-08-29 19:02:28.319,-0.45057961337129143
1756497755710,587406.6594670692,2025-08-29 20:02:35.710,0.17249291170031972
1756501339480,584725.1311007041,2025-08-29 21:02:19.480,-0.4565028882712983
1756504948528,589015.638716561,2025-08-29 22:02:28.528,0.7337648730404939
1756508549328,588049.0752581619,2025-08-29 23:02:29.328,-0.16409809771863573
